시도명,시군구명,시설명,대표자전화번호,시설주소,상세주소,종목명,longitude,latitude,disabilityfriendly
충남,논산시,용인대푸른태권도,0417353681,충청남도 논산시 시민로258번길 25,2(취암동),태권도,127.0979995,36.1909977,TRUE
충남,천안시,비벨르,0415511588,충청남도 천안시 서북구 불당25로 142,6층 비벨르필라테스 짐(불당동),필라테스,127.1076283,36.8138052,TRUE
충남,금산군,아르떼무용학원,027510506,충청남도 금산군 금산읍 금산로 1500,2층 아르떼무용학원,무용(발레 등),127.4900471,36.107416,TRUE
충남,태안군,(주)엠엔제이 정석볼링장,026740880,충남 태안군 태안읍 환동로 31-14,정석볼링장,볼링,126.2916948,36.7494849,TRUE
충남,홍성군,임채홍PT전문센터,0416314542,충청남도 홍성군 홍성읍 월계2길 3,3층,기타종목,126.6526264,36.6011558,TRUE
충남,아산시,아산문무태권도,025346556,충청남도 아산시 신창면 행목로 152,상가 2층(대주아파트),태권도,126.9537044,36.7777012,TRUE
충남,아산시,아산시시설관리공단 방축수영장,0415368803,충청남도 아산시 신정로 685,1층 아산시실내수영장(방축동),수영,126.9848959,36.7789021,TRUE
충남,아산시,아산시장애인복지관,0415457727,충남 아산시 곡교천로27번길 12,아산시장애인복지관,수영,126.9839175,36.7884554,TRUE
충남,아산시,아산탁구장,0415323366,충청남도 아산시 배방읍 북수서로 48-8,삼성 디지털프라자 3층(아산탁구장),탁구,127.0704036,36.7746457,TRUE
충남,아산시,아이같이 운동발달센터,0415342522,충남 아산시 번영로224번길 37,2층 아이같이운동발달센터(모종동),기타종목,127.0147515,36.7809687,TRUE
충남,논산시,우리점핑,0417331358,충청남도 논산시 시민로132번길 36-6,302호 우리점핑(내동),기타종목,127.1047808,36.1801907,TRUE
충남,천안시,JM휘트니스,0416221700,충청남도 천안시 동남구 목천읍 삼성5길 46,상가동 지하1층 jm휘트니스,헬스,127.177208,36.7602899,TRUE
충남,아산시,힐링탁구장,07086212741,충청남도 아산시 온천대로 1373-2,2층(방축동),탁구,126.9911289,36.7845854,TRUE
충남,서산시,용인대꿈나무태권도장,0416698357,충청남도 서산시 부춘1로 44,화랑빌딩2층(읍내동),태권도,126.4456318,36.785539,TRUE
충남,공주시,장안스포츠센터,,충청남도 공주시 원댕이길 6,장안스포츠센터(금학동),배드민턴,127.1274662,36.4424075,TRUE
충남,보령시,장웅태권도장,0419329595,충청남도 보령시 청수로길 74,장웅태권도장(대천동),태권도,126.5886853,36.3535872,TRUE
충남,아산시,장은숙 댄스스포츠 스쿨,0415495111,충청남도 아산시 배방읍 모산로 145,4층,댄스(줌바 등),127.058778,36.7751727,TRUE
충남,홍성군,아임요기니,,충청남도 홍성군 홍성읍 월산로50번길 11,은하빌딩 202호,요가,126.6472608,36.5991895,TRUE
충남,천안시,드림키즈아동발달센터,0415645667,충청남도 천안시 서북구 불당33길 22,불당고은타워 802호 드림키즈아동발달센터(불당동),기타종목,127.1081329,36.8119601,TRUE
충남,당진시,용인대석사제일태권도장,,충청남도 당진시 순성면 순성로 494,2층 용인대석사제일태권도,태권도,126.7135438,36.8424837,TRUE
충남,예산군,드래곤볼링예산점,023350888,충청남도 예산군 예산읍 금오대로 35-14,2층 드래곤볼링,볼링,126.832413,36.6944064,TRUE
충남,홍성군,올드스쿨짐 2호점,0416321717,충청남도 홍성군 홍성읍 문화로33번길 34,2층,헬스,126.6561548,36.5939372,TRUE
충남,태안군,올댓요가&필라테스,0416727323,충청남도 태안군 태안읍 후곡로 111,2층 3층(진경빌딩),필라테스,126.3035417,36.7465799,TRUE
충남,예산군,수암골프클럽,,충청남도 예산군 덕산면 시량부흥길 75-16,1층,골프,126.658026,36.682222,TRUE
충남,아산시,PT연구소필라테스,,충청남도 아산시 신창면 남성길 116-11,2층 전체,필라테스,126.9550339,36.7901783,TRUE
충남,아산시,배방당구클럽,,충청남도 아산시 배방읍 북수로 128,흥인빌딩 501호,당구,127.0748324,36.7738185,TRUE
충남,계룡시,마스터배아카데미,025515788,충청남도 계룡시 서금암5길 24,"상가 111동 101호(금암동, 타운하우스이지)",기타종목,127.2552296,36.2687965,TRUE
충남,아산시,훼밀리 탁구장,,충청남도 아산시 아산로 78,2층(온천동),탁구,126.9965093,36.7891699,TRUE
충남,천안시,운동과학연구센터,0415677173,충남 천안시 서북구 한들1로 34,더존빌딩 4층,수영,127.1161144,36.8254588,TRUE
충남,서천군,서천FC실내축구센터,,충청남도 서천군 서천읍 서천로143번길 51,천상스카이빌 아파트 상가 지하 1층(천산 스카이빌 아파트),축구,126.6845282,36.0813639,TRUE
충남,논산시,용인대금강태권도장,0417332498,충청남도 논산시 체육로 33,용인대금강태권도장(내동),태권도,127.0994428,36.1894305,TRUE
충남,아산시,점핑피트니스,,충청남도 아산시 문화로 301-25,4층404호 점핑하이(모종동),기타종목,127.0188608,36.7868286,TRUE
충남,금산군,고려승화체육관,0417544480,충청남도 금산군 금산읍 비단로 315,원일빌딩 3층,태권도,127.4880554,36.1098439,TRUE
충남,아산시,배미수영장,0415368827,충청남도 아산시 배미로 154,1층(배미동),수영,126.9772077,36.7999246,TRUE
충남,청양군,오선영볼링아카데미,0419440929,충청남도 청양군 청양읍 방죽길 7,오선영볼링아카데미,볼링,126.7918108,36.45174,TRUE
충남,공주시,웅진태권도,0418528836,충청남도 공주시 웅진로 146,3층(중동),태권도,127.1244674,36.4533034,TRUE
충남,보령시,정심체육관,0419331717,충청남도 보령시 주교면 보령북로 404,정심체육관,배드민턴,126.5868875,36.3783654,TRUE
충남,금산군,도원검도관,027514054,충청남도 금산군 금산읍 비선길 71-16,도원검도관,검도,127.4896732,36.1021127,TRUE
충남,천안시,용인대석사청무태권도,0415798478,충청남도 천안시 서북구 쌍용17길 13,"상가2층(쌍용동, 한라동백아파트)",태권도,127.123827,36.7992903,TRUE
충남,태안군,솔로몬 태권도장,0416720061,충청남도 태안군 태안읍 백화로 72,1층,태권도,126.2986301,36.7579553,TRUE
충남,태안군,원당구클럽,0416746123,충청남도 태안군 태안읍 중앙로 147,4층,당구,126.3044019,36.7506189,TRUE
충남,천안시,목천탁구클럽,0415675979,충청남도 천안시 동남구 목천읍 충절로 855,1층 목천탁구클럽,탁구,127.2061568,36.7713907,TRUE
충남,당진시,사단법인당진해나루스포츠클럽,023531316,충청남도 당진시 고대면 고대로 33,당진트레이닝센터2층 사단법인당진해나루스포츠클럽,요가,126.599832,36.9220477,TRUE
충남,천안시,백석대학교 산학협력단,0415502973,충남 천안시 동남구 문암로 76,백석체육관 320호,기타종목,127.181294,36.8416629,TRUE
충남,천안시,용인대성도태권도,0415553161,충남 천안시 동남구 버들1길 29,1층,태권도,127.1531008,36.8046738,TRUE
충남,예산군,덕산체육관,0413383399,충청남도 예산군 덕산면 봉운로 42,삼석빌딩301호,태권도,126.6684235,36.7057686,TRUE
충남,예산군,예산볼링장,0413314215,충청남도 예산군 예산읍 예산로 354,예산볼링장,볼링,126.8617789,36.6761424,TRUE
충남,청양군,제로짐,0419435670,충청남도 청양군 청양읍 중앙로 84,제로짐 2층,헬스,126.8024674,36.4469933,TRUE
충남,보령시,보령태권도,0419369090,충청남도 보령시 지장골길 52-5,2층 보령태권도(죽정동),태권도,126.6040555,36.3591998,TRUE
충남,천안시,예봄심리운동발달연구소,0415555125,충청남도 천안시 서북구 검은들3길 60,306호 예봄심리운동발달연구소(불당동),기타종목,127.1101616,36.8098321,TRUE
충남,천안시,더테니스존천안점,,충청남도 천안시 동남구 신촌1길 26-7,더테니스존 천안점 2층 전체(신방동),테니스,127.1189526,36.7870579,TRUE
충남,당진시,해나루볼링장,023566511,충청남도 당진시 시청1로 30,국민체육센타 해나루볼링장(수청동),볼링,126.6443839,36.8936665,TRUE
충남,보령시,보령태권도체육관,0419333220,충청남도 보령시 명천중앙길 14,2층 보령태권도(명천동),태권도,126.6016567,36.3439438,TRUE
충남,아산시,TAR 주짓수,,충청남도 아산시 배방읍 북수로 96,5층 TAR 주짓수,주짓수,127.0711227,36.7735656,TRUE
충남,서산시,해동검도,0416677890,충청남도 서산시 율지8로 78,3층(동문동),검도,126.4662886,36.7784336,TRUE
충남,계룡시,송은진 탁구장,,충청남도 계룡시 엄사면 계룡대로 524,2층2호,탁구,127.2444348,36.2900412,TRUE
충남,아산시,사계절푸른솔태권도교육관,0415498666,충청남도 아산시 문화로 257-10,"사계절푸른솔 태권도(권곡동, 권곡한성하우시스)",태권도,127.0156011,36.7902933,TRUE
충남,아산시,더원태권도합기도,0415323331,충청남도 아산시 둔포면 아산밸리중앙로 25,드림타워5층 더원태권도 합기도,태권도,127.0507352,36.9237397,TRUE
충남,아산시,더원운동발달센터,0283329267,충청남도 아산시 둔포면 아산밸리중앙로 83,404호 더원운동발달센터,기타종목,127.0570694,36.9237281,TRUE
충남,서천군,영탁구장,0419535599,충청남도 서천군 서천읍 서천로 68,영탁구장,탁구,126.6922965,36.0769293,TRUE
충남,아산시,용인대송무태권도,0415319395,충청남도 아산시 둔포면 아산밸리중앙로 82,"6층 601, 602호",태권도,127.0572381,36.9232551,TRUE
충남,계룡시,용인대신도안태권도장,0425511009,충청남도 계룡시 엄사면 번영3길 73-9,3층,태권도,127.2379005,36.2825564,TRUE
충남,천안시,조상현탁구클럽,,충청남도 천안시 서북구 오성로 23,3층(두정동),탁구,127.1297331,36.8306064,TRUE
충남,서산시,해동검도 서산본관,0416674507,충청남도 서산시 안견로 341,3층 해동검도서산본관(읍내동),검도,126.4456052,36.7773632,TRUE
충남,서산시,가람태권도,,충청남도 서산시 성연면 성연3로 45,3층가람태권도,태권도,126.4505685,36.8232844,TRUE
충남,금산군,복영수태권도,027530071,충청남도 금산군 금산읍 북사직7길 11,"2층, 복영수태권도",태권도,127.4794038,36.1096448,TRUE
충남,천안시,종합격투기PENTAGON GYM,0415665009,충청남도 천안시 서북구 두정고6길 32,SM빌딩3층(두정동),기타종목,127.1330862,36.8357094,TRUE
충남,천안시,특사합기도,0415831231,충청남도 천안시 서북구 직산읍 자은가리1길 68,(우성아파트)4층 특사합기도,합기도,127.1269153,36.8706596,TRUE
충남,공주시,대한펜칵실랏연맹,028547755,충청남도 공주시 한적1길 2,2층(신관동),기타종목,127.1377799,36.4746402,TRUE
충남,공주시,용인대아이짐태권도,,충청남도 공주시 번영1로 179,동부신협4층 용인대아이짐태권도(신관동),태권도,127.1473855,36.4740903,TRUE
충남,서산시,백제무도스쿨 서산도장,,충청남도 서산시 동서1로 13,1층(석림동),합기도,126.4666722,36.7722693,TRUE
충남,천안시,주식회사 도담,,충청남도 천안시 서북구 검은들3길 46,803-1(불당동),기타종목,127.1086804,36.8106149,TRUE
충남,계룡시,더우아필라테스,,충청남도 계룡시 엄사면 엄사중앙로 94,계룡프라자 7층(702호) 더우아필라테스,필라테스,127.2422712,36.2889182,TRUE
충남,서산시,대한승마원,0416886868,충청남도 서산시 해미면 삼송버드실길 53-15,대한승마원,승마,126.5669875,36.7473534,TRUE
충남,부여군,백제태권도체육관,0418372020,충청남도 부여군 부여읍 월함로 8,백제태권도,태권도,126.92348,36.2843066,TRUE
충남,천안시,해동검도목천전수관,0415551319,충청남도 천안시 동남구 목천읍 신계1길 35,해동검도목천전수관,검도,127.195486,36.7705123,TRUE
충남,공주시,주식회사 이퀄컴퍼니,,충청남도 공주시 대통1길 7,주식회사 이퀄컴퍼니(봉황동),기타종목,127.121929,36.4493276,TRUE
충남,천안시,월드짐,0415757878,충청남도 천안시 동남구 일봉로 8,"5층 506호(신방동, 학산빌딩)",헬스,127.1294022,36.7933496,TRUE
충남,보령시,대천검도관,0419346121,충청남도 보령시 큰오랏6길 46,대천검도관(동대동),검도,126.6082237,36.3486702,TRUE
충남,태안군,월드컵당구장,0416751816,충청남도 태안군 태안읍 중앙로 129,2층,당구,126.3026228,36.7514025,TRUE
충남,서산시,대산예강태권도,,충청남도 서산시 대산읍 구진로 6,3층,태권도,126.4359992,36.9361321,TRUE
충남,천안시,아이스타복싱클럽,0415790226,충청남도 천안시 동남구 새말4길 5,"상가1동201호(신방동, 신동아아파트)",복싱,127.1324218,36.793926,TRUE
충남,공주시,월드휘트니스,028817007,충청남도 공주시 신금1길 48,5층(신관동),헬스,127.1454594,36.4768834,TRUE
충남,천안시,주식회사탑에듀,0415561565,충청남도 천안시 서북구 백석3로 134,대건프라자 (구. 비타민사우나) 204호(백석동),기타종목,127.1250258,36.8221802,TRUE
충남,천안시,메이저풋볼아카데미,07041415128,충청남도 천안시 동남구 신흥2길 72,축구장(신방동),축구(풋살),127.1190057,36.7799009,TRUE
충남,아산시,하람태권도,,충청남도 아산시 시민로258번길 3-13,하람태권도장(용화동),태권도,126.99535,36.7739975,TRUE
충남,천안시,단다요가,0415711097,충청남도 천안시 서북구 월봉로 94,2층(쌍용동),요가,127.1184571,36.798966,TRUE
충남,천안시,다짐,,충청남도 천안시 동남구 충절로 291,2층다짐(구성동),헬스,127.1611371,36.7932685,TRUE
충남,부여군,다이어트부여복싱클럽,0418342762,충청남도 부여군 부여읍 석탑로 54-1,2층,복싱,126.9132429,36.2808916,TRUE
충남,당진시,경희대MVP태권도체육관,0413558778,충청남도 당진시 계성2길 68,2층  201호(읍내동),태권도,126.6319107,36.8984251,TRUE
충남,서천군,중앙에어로빅,0251063339,충청남도 서천군 서천읍 서천로 129,2층,에어로빅,126.6862195,36.0793762,TRUE
충남,천안시,용인대 태권 Fighting,0415551372,충청남도 천안시 서북구 성성6로 48-50,리즈타워 4층 401호(성성동),태권도,127.1251197,36.8412499,TRUE
충남,천안시,MS스포츠연구센터,,충남 천안시 서북구 봉서산샛길64,뜨란채@ 주상가동 B102호,태권도,127.1194111,36.8057292,TRUE
충남,천안시,다나필라테스천안점,,충청남도 천안시 동남구 청수14로 56,천안법조프라자 705호 다나필라테스천안점(청당동),필라테스,127.1526084,36.7839278,TRUE
충남,금산군,한사랑태권도,0417510106,충청남도 금산군 금산읍 비단로 309,201호 한사랑태권도,태권도,127.4888865,36.109772,TRUE
충남,예산군,능금탁구교실,0413313959,충남 예산군 예산읍 산성공원1길 27,2층 능금탁구교실,탁구,126.8329655,36.692538,TRUE
충남,아산시,위너스 짐,0415410017,충청남도 아산시 탕정면 탕정면로22번길 15-11,js빌딩 4층(위너스 짐),헬스,127.0607994,36.7975005,TRUE
충남,논산시,해솔태권도,0417330053,충청남도 논산시 대화로119번길 16,1층 해솔태권도(대교동),태권도,127.0884566,36.211715,TRUE
충남,천안시,직산연세대제일체육관,0254871452,충청남도 천안시 서북구 직산읍 자은가리1길 68,우성프라자 상가 5층(우성아파트),태권도,127.1269153,36.8706596,TRUE
충남,천안시,늘스트레치,0416220302,충청남도 천안시 서북구 불당21로 67-8,307호(정석프라자4차)늘스트레치(불당동),기타종목,127.1082812,36.8132654,TRUE
충남,천안시,느루피트니스 불당점,0415559187,충청남도 천안시 서북구 불당21로 67-8,정석4차 306호(불당동),헬스,127.1082812,36.8132654,TRUE
충남,천안시,뉴힐링라이프재활운동센터 천안점,0415529867,충청남도 천안시 서북구 백석로 118,백석신영프라자 602호(백석동),기타종목,127.1245935,36.8229551,TRUE
충남,논산시,용인대백두태권도,0417369669,충청남도 논산시 연산면 청동로 31-1,용인대백두태권도,태권도,127.1969731,36.2094764,TRUE
충남,홍성군,삼성태권도장,,충청남도 홍성군 홍북읍 자경로 17,중흥APT 상가2층 삼성태권도(자경마을중흥에스클래스),태권도,126.6842137,36.6535993,TRUE
충남,천안시,솔로몬체육관,0415710558,충청남도 천안시 서북구 성정12길 17,3층(성정동),태권도,127.1400676,36.8146214,TRUE
충남,아산시,한성유도체육관,,충청남도 아산시 중앙로 18,(온천동),유도,127.0027811,36.7765926,TRUE
충남,보령시,뉴대천탁구장,,보령시 주공로 21,벽산빌딩 2층,탁구,126.6031876,36.3445221,TRUE
충남,천안시,짐포유,0415568296,충청남도 천안시 서북구 두정로 145,한샘빌딩2층 짐포유(두정동),헬스,127.132954,36.8340237,TRUE
충남,논산시,논산헬스클럽,0417320427,충청남도 논산시 중앙로 456,논산헬스클럽(반월동),헬스,127.0856445,36.2040492,TRUE
충남,논산시,논산태권도장,0417331481,충청남도 논산시 중앙로198번길 7-7,(내동),태권도,127.1031754,36.1868517,TRUE
충남,논산시,논산야구아카데미,0417320204,충청남도 논산시 부적면 계백로 1653,주1동,야구,127.1569539,36.2125292,TRUE
충남,서천군,마이탁구클럽,,충청남도 서천군 장항읍 장항로 207,마이탁구클럽(지하층),탁구,126.700656,36.010883,TRUE
충남,논산시,논산승마월드(논산시승마협회),0417369865,충청남도 논산시 관촉로58번길 29-2,논산승마월드(지산동),승마,127.1159902,36.1979217,TRUE
충남,아산시,참교육타이거태권도,,충청남도 아산시 용화로9번길 4-28,2층(용화동),태권도,127.0085419,36.7727459,TRUE
충남,서산시,바른아동발달연구소,0416817982,충청남도 서산시 동서1로 69,4층 바른아동발달연구소(석림동),기타종목,126.4625159,36.7682519,TRUE
충남,예산군,참멋태권도장,0413326625,충청남도 예산군 예산읍 역전로 150-11,상가2층 참멋태권도장,태권도,126.8315381,36.6925853,TRUE
충남,아산시,참좋은 모산합기도교육관,0415347771,충청남도 아산시 배방읍 배방로 58-36,덕수빌딩 2층 참좋은 모산합기도교육관,합기도,127.0508312,36.771626,TRUE
충남,천안시,참좋은신방합기도,0415539627,충청남도 천안시 동남구 통정12로 61,"2층 201호,202호(신방동)",합기도,127.1346441,36.7767818,TRUE
충남,태안군,참핏,0250029682,충청남도 태안군 태안읍 정주내1길 7,2층 참핏,기타종목,126.3038931,36.745112,TRUE
충남,아산시,마음하나운동놀이센터,0419100530,충청남도 아산시 배방읍 광장로 210,"와이몰 E구역 116호, 117호(요진 와이시티)",기타종목,127.1085284,36.7957784,TRUE
충남,아산시,큐당구클럽,,충청남도 아산시 인주면 현대로 1303,럭키프라자4층 큐당구클럽,기타종목,126.8849931,36.8697497,TRUE
충남,홍성군,내포하랑태권도장,0416349989,충청남도 홍성군 홍북읍 홍학로 87,5층 501호 502호,태권도,126.6757517,36.6473585,TRUE
충남,예산군,오케이 웨스턴 승마클럽 예산지점,0413333967,충청남도 예산군 대술면 마전삼베실길 56-32,예산승마클럽,승마,126.90726,36.631677,TRUE
충남,서천군,마음요가필라테스,0419526781,충청남도 서천군 서천읍 군청로 1,2층 마음요가필라테스,필라테스,126.6900402,36.0750799,TRUE
충남,아산시,유앤아이 수영센터,,충청남도 아산시 배방읍 희망로46번길 45-31,B01호 유앤아이수영센터,수영,127.1068279,36.7917602,TRUE
충남,공주시,유에스태권도,0418857757,충청남도 공주시 번영1로 173,4층 유에스태권도(신관동),태권도,127.1468629,36.4743731,TRUE
충남,계룡시,마스터 배 아카데미,,충청남도 계룡시 신도안면 신도안1길 43,2층 마스터배아카데미,기타종목,127.2456617,36.2961797,TRUE
충남,천안시,용인대부영태권도,0415551006,충청남도 천안시 동남구 목천읍 삼성5길 62,아이조음프라자301호,태권도,127.1792385,36.7606615,TRUE
충남,논산시,건양볼링장,0417424237,충청남도 논산시 대학로 24,지하1층(내동),볼링,127.1010036,36.1773598,TRUE
충남,태안군,상무석사태권도,026741641,충남 태안군 태안읍 경이정1길 59,2층,태권도,126.2961307,36.7568981,TRUE
충남,홍성군,충청남도장애인체육회,,충청남도 예산군 삽교읍 예학로 81,SS프라자 6층,태권도,126.6768189,36.6647705,TRUE
충남,천안시,남서울대학교산학협력단,0415803048,충청남도 천안시 서북구 성환읍 대학로 91,17201,수영,127.1447235,36.9095318,TRUE
충남,계룡시,챠밍 핏 아트,,충청남도 계룡시 장안로 43,202호 챠밍 핏 아트(금암동),기타종목,127.2516033,36.2734748,TRUE
충남,논산시,챠밍에어로빅,,충청남도 논산시 시민로258번길 25,덕성빌딩3층 챠밍에어로빅(취암동),에어로빅,127.0979995,36.1909977,TRUE
충남,금산군,스타점핑,0417510205,충청남도 금산군 금산읍 비단로 309,203호 스타점핑,기타종목,127.4888865,36.109772,TRUE
충남,천안시,봉서힐링탁구장,0241182341,충청남도 천안시 서북구 쌍용11길 47,진명빌딩지하01호 봉서힐링 탁구장(쌍용동),탁구,127.1240967,36.8021597,TRUE
충남,천안시,천안JMC줄넘기,0415237714,충청남도 천안시 서북구 성거읍 성거길 85,2층 JMC줄넘기,기타종목,127.2009008,36.8730887,TRUE
충남,천안시,천안시장애인종합체육관,0415587356,충남 천안시 동남구 향교1길 104-38,천안시장애인종합체육관,헬스,127.1693272,36.8135896,TRUE
충남,천안시,천안합기도연무관,0415565853,충청남도 천안시 동남구 만남로 68,3층 천안합기도연무관(신부동),합기도,127.159632,36.8193505,TRUE
충남,천안시,나사렛대학교산학협력단APA센터,025701524,충남 천안시 서북구 월봉로 48,제2창학관 지하1층 APA센터,기타종목,127.119583,36.7962396,TRUE
충남,천안시,바로운동발달연구소,0414148575,충청남도 천안시 동남구 청수11로 16,하나프라자 403호(청당동),기타종목,127.1541385,36.7826401,TRUE
충남,당진시,필라킹운동스튜디오,,충청남도 당진시 수청5길 12-14,진영빌딩 4층 401호 필라킹운동스튜디오,필라테스,126.6472143,36.8982282,TRUE
충남,천안시,용인대불당유도관,0415616565,충청남도 천안시 서북구 불당34길 21,5층 용인대불당유도관(불당동),유도,127.1060164,36.8069085,TRUE
충남,천안시,청수골프랜드,0415220759,충청남도 천안시 동남구 광풍로 1819,청수골프랜드(청당동),골프,127.1448029,36.7809569,TRUE
충남,천안시,청수골프아카데미,0415665111,충청남도 천안시 동남구 청수로 98,"상가동 지하9호 청수골프(청수동, 청솔LG아파트)",골프,127.1572854,36.791502,TRUE
충남,청양군,청양국민체육센터,029404883,충청남도 청양군 청양읍 충절로 1204,국민체육센터 수영장,수영,126.7945814,36.4536934,TRUE
충남,청양군,청양합기도검무관,0419440127,충청남도 청양군 청양읍 중앙로3길 11,3층,합기도,126.8013821,36.4490384,TRUE
충남,청양군,청양헬스,0419442232,충청남도 청양군 청양읍 칠갑산로8길 6,2층 청양헬스,헬스,126.8035836,36.450466,TRUE
충남,태안군,백화상무태권도,0416751641,충청남도 태안군 태안읍 다락미1길 12,백화상무태권,태권도,126.3040193,36.7533783,TRUE
충남,예산군,위드유필라테스,0413357454,충청남도 예산군 예산읍 금오대로 35-13,3층 위드유필라테스,필라테스,126.8319457,36.694408,TRUE
충남,천안시,새샘태권도장,0415744333,충청남도 천안시 동남구 통정3로 61,새샘태권도장(신방동),태권도,127.1310312,36.7763098,TRUE
충남,공주시,가온합기도,0418585253,충청남도 공주시 공주대학로 97,2층 가온합기도(신관동),합기도,127.1374413,36.4737242,TRUE
충남,보령시,벽산락스타볼링장,0419319600,충청남도 보령시 주공로 21,3층볼링장(동대동),볼링,126.6031876,36.3445221,TRUE
충남,천안시,최민종헬스클럽,0415810485,충청남도 천안시 서북구 성환읍 성환3로 6,최민종헬스클럽(만경상가),헬스,127.12875,36.9151321,TRUE
충남,천안시,MS언어앤운동연구센터,,충청남도 천안시 서북구 불당1길 49,신화팰리스 4층(불당동),태권도,127.1079541,36.8041836,TRUE
충남,논산시,연무태권도체육관,0417423594,충청남도 논산시 연무읍 연무로 201-1,연무태권도장,태권도,127.1016365,36.1300052,TRUE
충남,논산시,충남승마클럽농업회사법인(주),,충청남도 논산시 은진면 살포재길 194-1,충남승마클럽,승마,127.1236572,36.1609559,TRUE
충남,천안시,충남택견본부전수관,0415771067,충청남도 천안시 서북구 쌍용1길 31,1층 충남택견본부전수관(쌍용동),기타종목,127.1194822,36.8022332,TRUE
충남,공주시,금성복싱클럽,0418587989,충청남도 공주시 공주대학로 85,3층 금성복싱클럽(신관동),복싱,127.1374968,36.4726014,TRUE
충남,아산시,충무태권도총본관,0415459205,충청남도 아산시 삼동로 34,"한라동백@ 상가B3(모종동, 한라동백아파트)",태권도,127.0122152,36.7830701,TRUE
충남,홍성군,충의합기도,0416321500,충청남도 홍성군 홍성읍 조양로 48,2층 충의합기도,합기도,126.6590217,36.5992922,TRUE
충남,태안군,아이언팩토리,,충청남도 태안군 태안읍 다락미1길 35-15,아이언팩토리,헬스,126.3058028,36.7541948,TRUE
충남,아산시,치유필라테스,,충청남도 아산시 탕정면 한들물빛5로 36,지웰시티몰 2층 201호 치유필라테스(한들물빛도시지웰시티센트럴푸르지오3단지),필라테스,127.0868579,36.7858616,TRUE
충남,천안시,허브당구장,,충청남도 천안시 동남구 대흥로 13,허브당구장(구성동),당구,127.1583673,36.7949859,TRUE
충남,금산군,금산요가아쉬람,0417510557,충청남도 금산군 금산읍 금산로 1526,기아자동차4층,요가,127.4911934,36.1094761,TRUE
충남,금산군,금산검도관,027540311,충청남도 금산군 금산읍 비단로 332,상가2층(금산 한진타운 아파트),검도,127.4869728,36.1113434,TRUE
충남,금산군,금산 승리유도체육관 점핑하이,,충청남도 금산군 금산읍 금산로 1526,금산 승리유도체육관 점핑하이 5층,유도,127.4911934,36.1094761,TRUE
충남,부여군,앤제이,0418363504,충청남도 부여군 부여읍 월함로 8-11,1층 앤제이,필라테스,126.9241786,36.284358,TRUE
충남,예산군,아이원탁구클럽,026323833,충청남도 예산군 삽교읍 청사로192번길 20,에드가프라자1차 701호,탁구,126.6802232,36.661621,TRUE
충남,아산시,캐슬어울림태권도사관학교,025329808,충청남도 아산시 모종남로22번길 8,캐슬타워 4층 402호(모종동),태권도,127.0213285,36.7792459,TRUE
충남,논산시,여선영아동청소년발달센터,0417357553,충청남도 논산시 계백로 1038,여선영아동청소년발달센터(취암동),기타종목,127.0914509,36.2051511,TRUE
충남,부여군,부여군합기도협회,,충청남도 부여군 부여읍 성왕로 333,2층 부여군합기도협회,합기도,126.9242055,36.2839272,TRUE
충남,서천군,금강볼링센터,04195600477,충청남도 서천군 장항읍 성화로 138,금강볼링장,볼링,126.6984743,36.0157635,TRUE
충남,아산시,글로우스포츠,0414274278,충청남도 아산시 탕정면 선문로254번길 78-28,글로우스포츠,농구,127.0923361,36.8037154,TRUE
충남,예산군,리치코리아휘트니스,0413333440,충청남도 예산군 예산읍 역전로 150-5,4층,헬스,126.8310063,36.6927093,TRUE
충남,아산시,흥탁구클럽,,충청남도 아산시 서부북로 973,"B101호(배미동, 서진아파트)",탁구,126.967424,36.78942,TRUE
충남,논산시,리온선수트레이닝센터,0417320525,충청남도 논산시 부창로 50,리온선수트레이닝센터(부창동),기타종목,127.0830061,36.1951866,TRUE
충남,홍성군,용인대홍성태권스쿨,0416323328,충청남도 홍성군 홍성읍 홍장북로 433-14,1층,태권도,126.6682005,36.5935662,TRUE
전북,익산시,대파니 힐링팜,,전라북도 익산시 삼기면 미륵산1길 95,대파니 힐링팜,승마,127.0214621,36.0332742,TRUE
전북,군산시,코리아나볼링센타,0634432516,전라북도 군산시 해망로 206,코리아나 볼링센타(장미동),볼링,126.7149035,35.9891432,TRUE
전북,정읍시,꿈을추는캐런밸리.실용댄스학원,0639273532,전라북도 정읍시 씨교2길 39,2층(장명동),댄스,126.8598339,35.5655115,TRUE
전북,군산시,유한회사 스포츠투게더,0634522102,전라북도 군산시 임피면 호원대3길 47,2동 2층,기타종목,126.867381,35.9617807,TRUE
전북,익산시,가온누리태권도&레인보우줄넘기클럽,0638320987,전라북도 익산시 고봉로24길 25,가온누리태권도 2층(영등동),태권도,126.9712786,35.9548863,TRUE
전북,김제시,지평선탁구장,0635477005,전라북도 김제시 남북로 248,2층(요촌동),탁구,126.8836118,35.8058837,TRUE
전북,군산시,베스트탁구클럽,0266495221,전라북도 군산시 수송안길 9,3층(수송동),탁구,126.7166942,35.9601936,TRUE
전북,김제시,지평선탁구장,0635477005,전라북도 김제시 남북로 248,2층(요촌동),탁구,126.8836118,35.8058837,TRUE
전북,익산시,서부권역 다목적체육관,0638594524,전라북도 익산시 동서로 91,서부권역 다목적체육관(모현동2가),수영,126.9450339,35.9563959,TRUE
